year,country3,population
1994,MNG,2280496
1995,MNG,2298039
1996,MNG,2316567
1997,MNG,2335695
1998,MNG,2355590
1999,MNG,2376162
2000,MNG,2397436
2001,MNG,2419776
2002,MNG,2443659
2003,MNG,2469286
2004,MNG,2496832
2005,MNG,2526446
2006,MNG,2558012
2007,MNG,2591670
2008,MNG,2628131
2009,MNG,2668289
2010,MNG,2712650
2011,MNG,2761516
2012,MNG,2814226
2013,MNG,2869107
2014,MNG,2923896
2015,MNG,2976877
2016,MNG,3027398
2017,MNG,3075647
1960,MNP,10035
1961,MNP,10302
1962,MNP,10499
1963,MNP,10667
1964,MNP,10857
1965,MNP,11105
1966,MNP,11435
1967,MNP,11823
1968,MNP,12257
1969,MNP,12691
1970,MNP,13127
1971,MNP,13569
1972,MNP,14040
1973,MNP,14492
1974,MNP,14859
1975,MNP,15117
1976,MNP,15234
1977,MNP,15251
1978,MNP,15372
1979,MNP,15862
1980,MNP,16920
1981,MNP,18604
1982,MNP,20856
1983,MNP,23503
1984,MNP,26302
1985,MNP,29092
1986,MNP,31802
1987,MNP,34480
1988,MNP,37134
1989,MNP,39808
1990,MNP,42538
1991,MNP,45249
1992,MNP,47919
1993,MNP,50602
1994,MNP,53380
1995,MNP,56278
1996,MNP,59364
1997,MNP,62528
1998,MNP,65474
1999,MNP,67755
2000,MNP,69094
2001,MNP,69388
2002,MNP,68763
2003,MNP,67422
2004,MNP,65663
2005,MNP,63744
2006,MNP,61688
2007,MNP,59513
2008,MNP,57431
2009,MNP,55674
2010,MNP,54424
2011,MNP,53786
2012,MNP,53718
2013,MNP,54036
2014,MNP,54468
2015,MNP,54816
2016,MNP,55023
2017,MNP,55144
1960,MOZ,7388695
1961,MOZ,7541325
1962,MOZ,7699139
1963,MOZ,7862072
1964,MOZ,8030025
1965,MOZ,8203076
1966,MOZ,8381455
1967,MOZ,8565674
1968,MOZ,8756481
1969,MOZ,8954809
1970,MOZ,9161534
1971,MOZ,9375144
1972,MOZ,9595762
1973,MOZ,9827580
1974,MOZ,10076172
1975,MOZ,10344494
1976,MOZ,10632932
1977,MOZ,10936936
1978,MOZ,11248046
1979,MOZ,11554979
1980,MOZ,11848331
1981,MOZ,12133074
1982,MOZ,12409243
1983,MOZ,12657708
1984,MOZ,12853780
1985,MOZ,12984405
1986,MOZ,13034385
1987,MOZ,13020861
1988,MOZ,13002553
1989,MOZ,13059613
1990,MOZ,13247649
1991,MOZ,13591970
1992,MOZ,14071231
1993,MOZ,14636995
1994,MOZ,15217044
1995,MOZ,15759132
1996,MOZ,16248232
1997,MOZ,16701351
1998,MOZ,17136780
1999,MOZ,17584869
2000,MOZ,18067687
2001,MOZ,18588758
2002,MOZ,19139658
2003,MOZ,19716598
2004,MOZ,20312705
2005,MOZ,20923070
2006,MOZ,21547463
2007,MOZ,22188387
2008,MOZ,22846758
2009,MOZ,23524063
2010,MOZ,24221405
2011,MOZ,24939005
2012,MOZ,25676606
2013,MOZ,26434372
2014,MOZ,27212382
2015,MOZ,28010691
2016,MOZ,28829476
2017,MOZ,29668834
1960,MRT,858168
1961,MRT,883221
1962,MRT,909174
1963,MRT,936016
1964,MRT,963747
1965,MRT,992367
1966,MRT,1021882
1967,MRT,1052286
1968,MRT,1083583
1969,MRT,1115788
1970,MRT,1148908
1971,MRT,1182954
1972,MRT,1217941
1973,MRT,1253874
1974,MRT,1290790
1975,MRT,1328686
1976,MRT,1367563
1977,MRT,1407436
1978,MRT,1448414
1979,MRT,1490603
1980,MRT,1534085
1981,MRT,1578938
1982,MRT,1625124
1983,MRT,1672496
1984,MRT,1720812
1985,MRT,1769942
1986,MRT,1819954
1987,MRT,1870978
1988,MRT,1923002
1989,MRT,1976030
1990,MRT,2030140
1991,MRT,2085202
1992,MRT,2141445
1993,MRT,2199791
1994,MRT,2261403
1995,MRT,2327075
1996,MRT,2397245
1997,MRT,2471598
1998,MRT,2549223
1999,MRT,2628803
2000,MRT,2709359
2001,MRT,2790729
2002,MRT,2873228
2003,MRT,2957117
2004,MRT,3042823
2005,MRT,3130720
2006,MRT,3220653
2007,MRT,3312665
2008,MRT,3407541
2009,MRT,3506288
2010,MRT,3609543
2011,MRT,3717672
2012,MRT,3830239
2013,MRT,3946170
2014,MRT,4063920
2015,MRT,4182341
2016,MRT,4301018
2017,MRT,4420184
1960,MUS,659351
1961,MUS,680757
1962,MUS,700349
1963,MUS,718861
1964,MUS,736381
1965,MUS,753000
1966,MUS,768813
1967,MUS,783917
1968,MUS,798413
1969,MUS,812405
1970,MUS,826000
1971,MUS,839230
1972,MUS,852053
1973,MUS,864819
1974,MUS,878042
1975,MUS,892000
1976,MUS,906507
1977,MUS,921379
1978,MUS,933499
1979,MUS,949888
1980,MUS,966039
1981,MUS,980462
1982,MUS,992521
1983,MUS,1001691
1984,MUS,1012221
1985,MUS,1020528
1986,MUS,1028360
1987,MUS,1036082
1988,MUS,1043239
1989,MUS,1051260
1990,MUS,1058775
1991,MUS,1070266
1992,MUS,1084441
1993,MUS,1097374
1994,MUS,1112846
1995,MUS,1122457
1996,MUS,1133996
1997,MUS,1148284
1998,MUS,1160421
1999,MUS,1175267
2000,MUS,1186873
2001,MUS,1196287
2002,MUS,1204621
2003,MUS,1213370
2004,MUS,1221003
2005,MUS,1228254
2006,MUS,1233996
2007,MUS,1239630
2008,MUS,1244121
2009,MUS,1247429
2010,MUS,1250400
2011,MUS,1252404
2012,MUS,1255882
2013,MUS,1258653
2014,MUS,1260934
2015,MUS,1262605
2016,MUS,1263473
2017,MUS,1264613
1960,MWI,3618595
1961,MWI,3700023
1962,MWI,3784439
1963,MWI,3872118
1964,MWI,3963417
1965,MWI,4058673
1966,MWI,4158124
1967,MWI,4262005
1968,MWI,4370650
1969,MWI,4484439
1970,MWI,4603723
1971,MWI,4728703
1972,MWI,4859610
1973,MWI,4996940
1974,MWI,5141202
1975,MWI,5292808
1976,MWI,5454705
1977,MWI,5627533
1978,MWI,5806845
1979,MWI,5986332
1980,MWI,6163080
1981,MWI,6327569
1982,MWI,6484452
1983,MWI,6661358
1984,MWI,6895928
1985,MWI,7211105
1986,MWI,7625305
1987,MWI,8120093
1988,MWI,8636935
1989,MWI,9094671
1990,MWI,9437553
1991,MWI,9641153
1992,MWI,9729717
1993,MWI,9755857
1994,MWI,9796976
1995,MWI,9909088
1996,MWI,10109789
1997,MWI,10381862
1998,MWI,10704744
1999,MWI,11044356
2000,MWI,11376172
2001,MWI,11695863
2002,MWI,12013711
2003,MWI,12336687
2004,MWI,12676038
2005,MWI,13039711
2006,MWI,13429262
2007,MWI,13840969
2008,MWI,14271234
2009,MWI,14714602
2010,MWI,15167095
2011,MWI,15627618
2012,MWI,16097305
2013,MWI,16577147
2014,MWI,17068838
2015,MWI,17573607
2016,MWI,18091575
2017,MWI,18622104
1960,MYS,8157106
1961,MYS,8418460
1962,MYS,8692815
1963,MYS,8974084
1964,MYS,9253963
1965,MYS,9526563
1966,MYS,9789982
1967,MYS,10046172
1968,MYS,10297801
1969,MYS,10549226
1970,MYS,10803978
1971,MYS,11062338
1972,MYS,11324251
1973,MYS,11592698
1974,MYS,11871233
1975,MYS,12162369
1976,MYS,12468893
1977,MYS,12790546
1978,MYS,13123069
1979,MYS,13460201
1980,MYS,13798125
1981,MYS,14133840
1982,MYS,14470633
1983,MYS,14818617
1984,MYS,15191625
1985,MYS,15598942
1986,MYS,16045047
1987,MYS,16525108
1988,MYS,17027588
1989,MYS,17535971
1990,MYS,18038321
1991,MYS,18529454
1992,MYS,19012724
1993,MYS,19494967
1994,MYS,19986894
1995,MYS,20495597
1996,MYS,21023321
1997,MYS,21565325
1998,MYS,22113464
1999,MYS,22656286
2000,MYS,23185608
2001,MYS,23698907
2002,MYS,24198811
2003,MYS,24688703
2004,MYS,25174109
2005,MYS,25659393
2006,MYS,26143566
2007,MYS,26625845
2008,MYS,27111069
2009,MYS,27605383
2010,MYS,28112289
2011,MYS,28635128
2012,MYS,29170456
2013,MYS,29706724
2014,MYS,30228017
2015,MYS,30723155
2016,MYS,31187265
2017,MYS,31624264
1960,NAC,198624409
1961,NAC,202007500
1962,NAC,205198600
1963,NAC,208253700
1964,NAC,211262900
1965,NAC,214031100
1966,NAC,216659000
1967,NAC,219176000
1968,NAC,221503000
1969,NAC,223759000
1970,NAC,226431000
1971,NAC,229361135
1972,NAC,231943831
1973,NAC,234332208
1974,NAC,236681487
1975,NAC,239235000
1976,NAC,241606200
1977,NAC,244088400
1978,NAC,246674600
1979,NAC,249385800
1980,NAC,251872670
1981,NAC,254421050
1982,NAC,256921449
1983,NAC,259303930
1984,NAC,261583423
1985,NAC,263922898
1986,NAC,266394382
1987,NAC,268896849
1988,NAC,271452347
1989,NAC,274256841
1990,NAC,277473326
1991,NAC,281211703
1992,NAC,285092192
1993,NAC,288811320
1994,NAC,292297226
1995,NAC,295691746
1996,NAC,299126029
1997,NAC,302704697
1998,NAC,306162843
1999,NAC,309600485
2000,NAC,312993944
2001,NAC,316113359
2002,NAC,319050105
2003,NAC,321847258
2004,NAC,324864038
2005,NAC,327892753
2006,NAC,331014940
2007,NAC,334184023
2008,NAC,337405012
2009,NAC,340465736
2010,NAC,343408819
2011,NAC,346051624
2012,NAC,348808615
2013,NAC,351451876
2014,NAC,354223012
2015,NAC,356937591
2016,NAC,359735880
2017,NAC,362492702
1960,NAM,602544
1961,NAM,617277
1962,NAM,632654
1963,NAM,648661
1964,NAM,665282
1965,NAM,682551
1966,NAM,700341
1967,NAM,718685
1968,NAM,737886
1969,NAM,758377
1970,NAM,780384
1971,NAM,804157
1972,NAM,829441
1973,NAM,855380
1974,NAM,880785
1975,NAM,904839
1976,NAM,927503
1977,NAM,949193
1978,NAM,970258
1979,NAM,991226
1980,NAM,1012672
1981,NAM,1034264
1982,NAM,1056366
1983,NAM,1081081
1984,NAM,1111132
1985,NAM,1148302
1986,NAM,1193592
1987,NAM,1245990
1988,NAM,1302741
1989,NAM,1359933
1990,NAM,1414692
1991,NAM,1465740
1992,NAM,1513721
1993,NAM,1559983
1994,NAM,1606718
1995,NAM,1655359
1996,NAM,1706489
1997,NAM,1758994
1998,NAM,1810566
1999,NAM,1858042
2000,NAM,1899257
2001,NAM,1933596
2002,NAM,1962147
2003,NAM,1986535
2004,NAM,2009228
2005,NAM,2032196
2006,NAM,2055734
2007,NAM,2079915
2008,NAM,2106375
2009,NAM,2137040
2010,NAM,2173170
2011,NAM,2215621
2012,NAM,2263934
2013,NAM,2316520
2014,NAM,2370992
2015,NAM,2425561
2016,NAM,2479713
2017,NAM,2533794
1960,NCL,79000
1961,NCL,81200
1962,NCL,83400
1963,NCL,85700
1964,NCL,88100
1965,NCL,90500
1966,NCL,93500
1967,NCL,96500
1968,NCL,99500
1969,NCL,104000
1970,NCL,112000
1971,NCL,120000
1972,NCL,125500
1973,NCL,128500
1974,NCL,131000
1975,NCL,132500
1976,NCL,134000
1977,NCL,136000
1978,NCL,137500
1979,NCL,138500
1980,NCL,140050
1981,NCL,142650
1982,NCL,145700
1983,NCL,148700
1984,NCL,151650
1985,NCL,154450
1986,NCL,157350
1987,NCL,160500
1988,NCL,163650
1989,NCL,166898
1990,NCL,170899
1991,NCL,175362
1992,NCL,179799
1993,NCL,184496
1994,NCL,189482
1995,NCL,193816
1996,NCL,197564
1997,NCL,201418
1998,NCL,205279
1999,NCL,209214
2000,NCL,213230
2001,NCL,217324
2002,NCL,221490
2003,NCL,225296
2004,NCL,228750
2005,NCL,232250
2006,NCL,235750
2007,NCL,239250
2008,NCL,242750
2009,NCL,245950
2010,NCL,249750
2011,NCL,254350
2012,NCL,259000
2013,NCL,263650
2014,NCL,268050
2015,NCL,272400
2016,NCL,276550
2017,NCL,280460
1960,NER,3388764
1961,NER,3486295
1962,NER,3588156
1963,NER,3693866
1964,NER,3802640
1965,NER,3913934
1966,NER,4027758
1967,NER,4144395
1968,NER,4263745
1969,NER,4385758
1970,NER,4510479
1971,NER,4637829
1972,NER,4768078
1973,NER,4902006
1974,NER,5040656
1975,NER,5184811
1976,NER,5334918
1977,NER,5490921
1978,NER,5652355
1979,NER,5818506
1980,NER,5988904
1981,NER,6164006
1982,NER,6344382
1983,NER,6529894
1984,NER,6720344
1985,NER,6915927
1986,NER,7116744
1987,NER,7323969
1988,NER,7540253
1989,NER,7768995
1990,NER,8012861
1991,NER,8272976
1992,NER,8549424
1993,NER,8842415
1994,NER,9151763
1995,NER,9477333
1996,NER,9819964
1997,NER,10180061
1998,NER,10556549
1999,NER,10947829
2000,NER,11352973
2001,NER,11771976
2002,NER,12206002
2003,NER,12656870
2004,NER,13127012
2005,NER,13618449
2006,NER,14132064
2007,NER,14668338
2008,NER,15228525
2009,NER,15813913
2010,NER,16425578
2011,NER,17064636
2012,NER,17731634
2013,NER,18426372
2014,NER,19148219
2015,NER,19896965
2016,NER,20672987
2017,NER,21477348
1960,NGA,45137812
1961,NGA,46062905
1962,NGA,47029140
1963,NGA,48032246
1964,NGA,49066059
1965,NGA,50127214
1966,NGA,51217359
1967,NGA,52341834
1968,NGA,53505978
1969,NGA,54716735
1970,NGA,55981400
1971,NGA,57295210
1972,NGA,58662603
1973,NGA,60110433
1974,NGA,61673559
1975,NGA,63373572
1976,NGA,65226229
1977,NGA,67215805
1978,NGA,69293550
1979,NGA,71391290
1980,NGA,73460724
1981,NGA,75482552
1982,NGA,77472907
1983,NGA,79462277
1984,NGA,81497739
1985,NGA,83613300
1986,NGA,85818502
1987,NGA,88101628
1988,NGA,90450281
1989,NGA,92844353
1990,NGA,95269988
1991,NGA,97726323
1992,NGA,100221563
1993,NGA,102761737
1994,NGA,105355783
1995,NGA,108011465
1996,NGA,110732904
1997,NGA,113522705
1998,NGA,116385750
1999,NGA,119327073
2000,NGA,122352009
2001,NGA,125463434
2002,NGA,128666710
2003,NGA,131972533
2004,NGA,135393616
2005,NGA,138939478
2006,NGA,142614094
2007,NGA,146417024
2008,NGA,150347390
2009,NGA,154402181
2010,NGA,158578261
2011,NGA,162877076
2012,NGA,167297284
2013,NGA,171829303
2014,NGA,176460502
2015,NGA,181181744
2016,NGA,185989640
2017,NGA,190886311
1960,NIC,1774699
1961,NIC,1830400
1962,NIC,1886562
1963,NIC,1943590
1964,NIC,2002119
1965,NIC,2062630
1966,NIC,2125240
1967,NIC,2189882
1968,NIC,2256782
1969,NIC,2326139
1970,NIC,2398096
1971,NIC,2472656
1972,NIC,2549774
1973,NIC,2629505
1974,NIC,2711848
1975,NIC,2796746
1976,NIC,2884155
1977,NIC,2973806
1978,NIC,3065117
1979,NIC,3157355
1980,NIC,3249910
1981,NIC,3342669
1982,NIC,3435525
1983,NIC,3527939
1984,NIC,3619253
1985,NIC,3709091
1986,NIC,3796917
1987,NIC,3882943
1988,NIC,3968454
1989,NIC,4055265
1990,NIC,4144565
1991,NIC,4236801
1992,NIC,4331277
1993,NIC,4426580
1994,NIC,4520725
1995,NIC,4612228
1996,NIC,4700779
1997,NIC,4786640
1998,NIC,4869626
1999,NIC,4949660
2000,NIC,5026796
2001,NIC,5100750
2002,NIC,5171734
2003,NIC,5240879
2004,NIC,5309703
2005,NIC,5379328
2006,NIC,5450211
2007,NIC,5522106
2008,NIC,5594506
2009,NIC,5666581
2010,NIC,5737723
2011,NIC,5807820
2012,NIC,5877108
2013,NIC,5945747
2014,NIC,6013997
2015,NIC,6082035
2016,NIC,6149928
2017,NIC,6217581
1960,NLD,11486631
1961,NLD,11638712
1962,NLD,11805689
1963,NLD,11965966
1964,NLD,12127120
1965,NLD,12294732
1966,NLD,12456251
1967,NLD,12598201
1968,NLD,12729721
1969,NLD,12877984
1970,NLD,13038526
1971,NLD,13194497
1972,NLD,13328593
1973,NLD,13439322
1974,NLD,13545056
1975,NLD,13666335
1976,NLD,13774037
1977,NLD,13856185
1978,NLD,13941700
1979,NLD,14038270
1980,NLD,14149800
1981,NLD,14247208
1982,NLD,14312690
1983,NLD,14367070
1984,NLD,14424211
1985,NLD,14491632
1986,NLD,14572278
1987,NLD,14665037
1988,NLD,14760094
1989,NLD,14848907
1990,NLD,14951510
1991,NLD,15069798
1992,NLD,15184166
1993,NLD,15290368
1994,NLD,15382838
1995,NLD,15459006
1996,NLD,15530498
1997,NLD,15610650
1998,NLD,15707209
1999,NLD,15812088
2000,NLD,15925513
2001,NLD,16046180
2002,NLD,16148929
2003,NLD,16225302
2004,NLD,16281779
2005,NLD,16319868
2006,NLD,16346101
2007,NLD,16381696
2008,NLD,16445593
2009,NLD,16530388
2010,NLD,16615394
2011,NLD,16693074
2012,NLD,16754962
2013,NLD,16804432
2014,NLD,16865008
2015,NLD,16939923
2016,NLD,17030314
2017,NLD,17132854
1960,NOR,3581239
1961,NOR,3609800
1962,NOR,3638918
1963,NOR,3666537
1964,NOR,3694339
1965,NOR,3723168
1966,NOR,3753012
1967,NOR,3784539
1968,NOR,3816486
1969,NOR,3847707
1970,NOR,3875763
1971,NOR,3903039
1972,NOR,3933004
1973,NOR,3960612
1974,NOR,3985258
1975,NOR,4007313
1976,NOR,4026152
1977,NOR,4043205
1978,NOR,4058671
1979,NOR,4072517
1980,NOR,4085620
1981,NOR,4099702
1982,NOR,4114787
1983,NOR,4128432
1984,NOR,4140099
1985,NOR,4152516
1986,NOR,4167354
1987,NOR,4186905
1988,NOR,4209488
1989,NOR,4226901
1990,NOR,4241473
1991,NOR,4261732
1992,NOR,4286401
1993,NOR,4311991
1994,NOR,4336613
1995,NOR,4359184
1996,NOR,4381336
1997,NOR,4405157
1998,NOR,4431464
1999,NOR,4461913
2000,NOR,4490967
2001,NOR,4513751
2002,NOR,4538159
2003,NOR,4564855
2004,NOR,4591910
2005,NOR,4623291
2006,NOR,4660677
2007,NOR,4709153
2008,NOR,4768212
2009,NOR,4828726
2010,NOR,4889252
2011,NOR,4953088
2012,NOR,5018573
2013,NOR,5079623
2014,NOR,5137232
2015,NOR,5190239
2016,NOR,5234519
2017,NOR,5282223
1960,NPL,10063011
1961,NPL,10221759
1962,NPL,10384204
1963,NPL,10552267
1964,NPL,10728197
1965,NPL,10913724
1966,NPL,11109884
1967,NPL,11316826
1968,NPL,11534264
1969,NPL,11761473
1970,NPL,11997929
1971,NPL,12243768
1972,NPL,12499429
1973,NPL,12764957
1974,NPL,13040404
1975,NPL,13325814
1976,NPL,13621110
1977,NPL,13926260
1978,NPL,14241403
1979,NPL,14566691
1980,NPL,14902163
1981,NPL,15249010
1982,NPL,15607236
1983,NPL,15974420
1984,NPL,16347242
1985,NPL,16723956
1986,NPL,17101136
1987,NPL,17480921
1988,NPL,17873667
1989,NPL,18293514
1990,NPL,18749406
1991,NPL,19245054
1992,NPL,19773772
1993,NPL,20321175
1994,NPL,20867130
1995,NPL,21396384
1996,NPL,21903379
1997,NPL,22389803
1998,NPL,22856305
1999,NPL,23305994
2000,NPL,23740911
2001,NPL,24161777
2002,NPL,24566342
2003,NPL,24950623
2004,NPL,25309449
2005,NPL,25640287
2006,NPL,25940618
2007,NPL,26214847
2008,NPL,26475859
2009,NPL,26741103
2010,NPL,27023137
2011,NPL,27327147
2012,NPL,27649925
2013,NPL,27985310
2014,NPL,28323241
2015,NPL,28656282
2016,NPL,28982771
2017,NPL,29304998
1960,NRU,4433
1961,NRU,4676
1962,NRU,4948
1963,NRU,5228
1964,NRU,5500
1965,NRU,5740
1966,NRU,5933
1967,NRU,6103
1968,NRU,6237
1969,NRU,6371
1970,NRU,6496
1971,NRU,6617
1972,NRU,6743
1973,NRU,6863
1974,NRU,6972
1975,NRU,7068
1976,NRU,7150
1977,NRU,7232
1978,NRU,7309
1979,NRU,7397
1980,NRU,7488
1981,NRU,7592
1982,NRU,7717
1983,NRU,7854
1984,NRU,8005
1985,NRU,8173
1986,NRU,8353
1987,NRU,8554
1988,NRU,8755
1989,NRU,8954
1990,NRU,9155
1991,NRU,9348
1992,NRU,9546
1993,NRU,9719
1994,NRU,9857
1995,NRU,9969
1996,NRU,10029
1997,NRU,10057
1998,NRU,10046
1999,NRU,10040
2000,NRU,10037
2001,NRU,10052
2002,NRU,10080
2003,NRU,10106
2004,NRU,10126
2005,NRU,10114
2006,NRU,10071
2007,NRU,10002
2008,NRU,9947
2009,NRU,9945
2010,NRU,10025
2011,NRU,10057
2012,NRU,10279
2013,NRU,10821
2014,NRU,11853
2015,NRU,12475
2016,NRU,13049
2017,NRU,13649
1960,NZL,2371800
1961,NZL,2419700
1962,NZL,2482000
1963,NZL,2531800
1964,NZL,2585400
1965,NZL,2628400
1966,NZL,2675900
1967,NZL,2724100
1968,NZL,2748100
1969,NZL,2772800
1970,NZL,2810700
1971,NZL,2853000
1972,NZL,2903900
1973,NZL,2961300
1974,NZL,3023700
1975,NZL,3083100
1976,NZL,3110500
1977,NZL,3120200
1978,NZL,3121200
1979,NZL,3109000
1980,NZL,3112900
1981,NZL,3124900
1982,NZL,3156100
1983,NZL,3199300
1984,NZL,3227100
1985,NZL,3247100
1986,NZL,3246300
1987,NZL,3274400
1988,NZL,3283400
1989,NZL,3299200
1990,NZL,3329800
1991,NZL,3495100
1992,NZL,3531700
1993,NZL,3572200
1994,NZL,3620000
1995,NZL,3673400
1996,NZL,3732000
1997,NZL,3781300
1998,NZL,3815000
1999,NZL,3835100
2000,NZL,3857700
2001,NZL,3880500
2002,NZL,3948500
2003,NZL,4027200
2004,NZL,4087500
2005,NZL,4133900
2006,NZL,4184600
2007,NZL,4223800
2008,NZL,4259800
2009,NZL,4302600
2010,NZL,4350700
2011,NZL,4384000
2012,NZL,4408100
2013,NZL,4442100
2014,NZL,4509700
2015,NZL,4595700
2016,NZL,4693200
2017,NZL,4793900
1960,OED,791487664
1961,OED,803847992
1962,OED,814836116
1963,OED,825791048
1964,OED,836716282
1965,OED,847303180
1966,OED,857372064
1967,OED,867043486
1968,OED,875810595
1969,OED,886368544
1970,OED,895979621
1971,OED,906296731
1972,OED,916834937
1973,OED,926497991
1974,OED,937199799
1975,OED,947366074
1976,OED,956010403
1977,OED,964825121
1978,OED,973625923
1979,OED,982546160
1980,OED,991341533
1981,OED,1000026812
1982,OED,1008294124
1983,OED,1016199100
1984,OED,1023759567
1985,OED,1031384389
1986,OED,1039311168
1987,OED,1047190374
1988,OED,1055207746
1989,OED,1063722318
1990,OED,1072793105
1991,OED,1082472189
1992,OED,1092297098
1993,OED,1101667703
1994,OED,1110542679
1995,OED,1119229507
1996,OED,1127684727
1997,OED,1136083409
1998,OED,1144146467
1999,OED,1152210193
2000,OED,1160068208
2001,OED,1168255846
2002,OED,1176489220
2003,OED,1184744057
2004,OED,1193061799
2005,OED,1201387655
2006,OED,1210090990
2007,OED,1219114314
2008,OED,1228624922
2009,OED,1237366149
2010,OED,1245479028
2011,OED,1251781641
2012,OED,1259608786
2013,OED,1267734036
2014,OED,1276165062
2015,OED,1284497900
2016,OED,1292855641
2017,OED,1300865255
1960,OMN,551740
1961,OMN,564890
1962,OMN,578824
1963,OMN,593501
1964,OMN,608887
1965,OMN,625009
1966,OMN,642003
1967,OMN,660119
1968,OMN,679597
1969,OMN,700725
1970,OMN,723852
1971,OMN,748973
1972,OMN,776383
1973,OMN,806991
1974,OMN,841948
1975,OMN,882044
1976,OMN,927439
1977,OMN,977808
1978,OMN,1032800
1979,OMN,1091853
1980,OMN,1154379
1981,OMN,1220587
1982,OMN,1290111
1983,OMN,1361097
1984,OMN,1431077
1985,OMN,1498417
1986,OMN,1561185
1987,OMN,1619864
1988,OMN,1678116
1989,OMN,1741160
1990,OMN,1812160
1991,OMN,1893771
1992,OMN,1983277
1993,OMN,2072111
1994,OMN,2148428
1995,OMN,2204283
1996,OMN,2236666
1997,OMN,2249773
1998,OMN,2251875
1999,OMN,2254918
2000,OMN,2267991
2001,OMN,2294787
2002,OMN,2334285
2003,OMN,2385255
2004,OMN,2444751
2005,OMN,2511269
2006,OMN,2582991
2007,OMN,2662762
2008,OMN,2759014
2009,OMN,2882942
2010,OMN,3041460
2011,OMN,3237268
2012,OMN,3464644
2013,OMN,3711481
2014,OMN,3960925
2015,OMN,4199810
2016,OMN,4424762
2017,OMN,4636262
1960,OSS,9196324
1961,OSS,9366201
1962,OSS,9539303
1963,OSS,9715748
1964,OSS,9898587
1965,OSS,10086706
1966,OSS,10278079
1967,OSS,10473132
1968,OSS,10676961
1969,OSS,10888229
1970,OSS,11107495
1971,OSS,11337824
1972,OSS,11575349
1973,OSS,11816118
1974,OSS,12059314
1975,OSS,12306778
1976,OSS,12553340
1977,OSS,12802730
1978,OSS,13058255
1979,OSS,13332553
1980,OSS,13628831
1981,OSS,13946143
1982,OSS,14286062
1983,OSS,14639787
1984,OSS,15008538
1985,OSS,15397918
1986,OSS,15805945
1987,OSS,16230440
1988,OSS,16657359
1989,OSS,17075243
1990,OSS,17470899
1991,OSS,17850910
1992,OSS,18191020
1993,OSS,18507861
1994,OSS,18829542
1995,OSS,19149327
1996,OSS,19478909
1997,OSS,19820997
1998,OSS,20170823
1999,OSS,20549707
2000,OSS,20939372
2001,OSS,21324121
2002,OSS,21722065
2003,OSS,22141340
2004,OSS,22600520
2005,OSS,23112789
2006,OSS,23681565
2007,OSS,24300791
2008,OSS,24955735
2009,OSS,25615419
2010,OSS,26267053
2011,OSS,26900149
2012,OSS,27529595
2013,OSS,28153079
2014,OSS,28774019
2015,OSS,29396503
2016,OSS,30012500
2017,OSS,30621014
1960,PAK,44908293
1961,PAK,45984892
1962,PAK,47119361
1963,PAK,48309315
1964,PAK,49551904
1965,PAK,50845221
1966,PAK,52191095
1967,PAK,53590929
1968,PAK,55042397
1969,PAK,56542434
1970,PAK,58090759
1971,PAK,59687140
1972,PAK,61338261
1973,PAK,63059481
1974,PAK,64870833
1975,PAK,66787901
1976,PAK,68813220
1977,PAK,70946231
1978,PAK,73194937
1979,PAK,75567682
1980,PAK,78068144
1981,PAK,80696945
1982,PAK,83445863
1983,PAK,86297640
1984,PAK,89228949
1985,PAK,92219488
1986,PAK,95264460
1987,PAK,98357473
1988,PAK,101474835
1989,PAK,104588490
1990,PAK,107678614
1991,PAK,110730420
1992,PAK,113747135
1993,PAK,116749560
1994,PAK,119769556
1995,PAK,122829148
1996,PAK,125938339
1997,PAK,129086987
1998,PAK,132253264
1999,PAK,135405584
2000,PAK,138523285
2001,PAK,141601437
2002,PAK,144654143
2003,PAK,147703401
2004,PAK,150780300
2005,PAK,153909667
2006,PAK,157093993
2007,PAK,160332974
2008,PAK,163644603
2009,PAK,167049580
2010,PAK,170560182
2011,PAK,174184265
2012,PAK,177911533
2013,PAK,181712595
2014,PAK,185546257
2015,PAK,189380513
2016,PAK,193203476
2017,PAK,197015955
1960,PAN,1132921
1961,PAN,1167035
1962,PAN,1202373
1963,PAN,1238823
1964,PAN,1276276
1965,PAN,1314626
1966,PAN,1353804
1967,PAN,1393799
1968,PAN,1434657
1969,PAN,1476479
1970,PAN,1519299
1971,PAN,1563115
1972,PAN,1607834
1973,PAN,1653256
1974,PAN,1699113
1975,PAN,1745205
1976,PAN,1791453
1977,PAN,1837890
1978,PAN,1884515
1979,PAN,1931389
1980,PAN,1978578
1981,PAN,2026065
1982,PAN,2073844
1983,PAN,2121939
1984,PAN,2170409
1985,PAN,2219276
1986,PAN,2268574
1987,PAN,2318332
1988,PAN,2368618
1989,PAN,2419491
1990,PAN,2471009
1991,PAN,2523181
1992,PAN,2576018
1993,PAN,2629644
1994,PAN,2684183
1995,PAN,2739730
1996,PAN,2796344
1997,PAN,2853941
1998,PAN,2912328
1999,PAN,2971197
2000,PAN,3030347
2001,PAN,3089684
2002,PAN,3149265
2003,PAN,3209174
2004,PAN,3269541
2005,PAN,3330465
2006,PAN,3391905
2007,PAN,3453807
2008,PAN,3516268
2009,PAN,3579385
2010,PAN,3643222
2011,PAN,3707782
2012,PAN,3772938
